,0
5430,Thank you for mentioning the DOJ's report on the treatment of Ferguson's black citizens by law enforcement
5431,It will become like the weird red sculpture thing between Washington and Jefferson bridge that no one knows why its there
5432,"by the time they have finished distancing themselves from all associates, the trump family will be left alone in the white house"
5433,"

Where were Juju and his red psychoPantsis in Perlemoent???………His abscence and his silence, altogether with his stupents demonstration (linked to ĸaĸ flinging?), pro-Pals-tinian marches and outrageous “demands” show his ‘faytaz’ interests lay with someone else…somewhere else…"
5434,the discussion has been hijacked the radical vocal minority of tinfoil hatters with yellow teeth
5435,"""In June, a homeless man shouted about the KKK while threatening a black actress with the Oregon Shakespeare Festival"
5436,"I assume your aim is not to appear ignorant/bigoted, parroter of white supremacist, republican steve king playbook/narrative"
5437," …
The good news is that the main effect of carbon dioxide … is to make the planet greener, by feeding the growth of green plants of all kinds and increasing the fertility of farms and fields and forests"
5438,"Don't forget that the Trump has Steve Bannon on his team, who will be heading up the other troops (the ones wearing white robes and hoods)"
5439,Duels on the green?
5440,"""Why would any woman, black or LGBT vote for a Democrat?"" Because they want to"
5441,"
A real nice bunch of old, white guys, those Republicans are, LOL"
5442,"""
It would heal the divide if white supremacists were more accepting of growing diversity"
5443,"""

I will bear that in mind the next time a black person is shot by a police officer, and I would ask that you do too, rather than jump to conclusions"
5444,"Not fiddling around with websites that are the brain child of a black man!

And finally, SUNDAY is GOD's day"
5445,"""All is evil that evil spy as all is yellow to the jaundiced eye"
5446,"imagine if the gay communuity tried to impose its will upon Toronto's Caribbean Festival Parade, I can only imagine the reaction from the black community"
5447,"consider the white college girls who use indigenous war bonnets as trendy, pseudo-bohemian accessories"
5448,That blue hair makes for an easy target through a rifle scope
5449,The overwhelming majority of black children who are shot are shot by other black children and black adults
5450,Why do you keep referring to white males
5451," 
Thank you Ms Igtanloc 🌟The tipping point, Dela Cruz is talking about are those brown envelopes of appreciation earmarked for
those at the legislature"
5452,You can't be a Christian and a racist or white supremacist
5453,"Which party harbors the white supremists and bigots, and some other fine people"
5454,"So dimwit donnie is out today beating the Cuba deadhorse, they should broadcast his rant in black and white"
5455,And we see the style of modern white supremacists and others who hate and despise people with darker skin:
5456,"""I'm not white but I stayed at Holiday Inn last night so I know what it is to be white"""
5457,"Or is it, ""I'm not white but I accept and endorse the racist views of some of them""?"
5458,"Google ""Elvis stole black music"" and you're going to find dozens of websites devoted to selling the idea that he took R&B and early rock music from blacks and took what he was listening to on black radio, to white radio"
