,0
864,London - Southampton midfielder Fabrice Fernandes just managed to escape jail time on Wednesday after jumping a number of red lights while being chased by police.
865,"AP - A rare nest of brown-capped rosy finches was discovered recently in a crack in a cliff high in the Snowy Range. Little is known about the species and only six or seven such nests have ever been found, according to David McDonald, associate professor in the University of Wyoming Department of Zoology and Physiology."
866,Capitalizing on the success of its iPod music players and laptops California-based Apple Computer is set to open six stainless steel and white mini-stores.
867,Europe s Mars Express is gathering data regarding the geological and atmospheric processes on the red planet -- information that might shore up the case that present-day life is percolating subsurface.
868,"When Ferdinand Alvaro Jr. wanted to start a minority-owned law firm in Boston three years ago, he immediately ran into trouble. The Puerto Rican lawyer and his partners, two black men, made presentations to the cream of Boston's downtown: banks, mutual funds, and other companies throughout the financial district."
869," NEW YORK (Reuters) - U.S. blue chips advanced on Friday  after Ford Motor Co. raised its earnings forecasts, while  wireless technology provider Qualcomm Inc. limited gains on the  Nasdaq after saying an accounting review may reduce pretax  income."
870,"ATHENS, Greece - Michael Phelps had a front-row seat at the pool, and made Olympic history without ever getting wet. Decked out in a white shirt, khaki shorts and flip-flops, Phelps led cheers and waved an American flag while his teammates did all the work in the -meter individual medley Saturday night..."
871,"For many of us, it just isn #;t the holiday season until we see the bright red kettles go up and smiling bell ringers plying their trade outside local merchants."
872,Pentagon police said the Defense Department is testing a security blimp -- equipped with surveillance cameras. The white blimp has been spotted this morning over the Pentagon and the Capitol building.
873,"The woman whose nose was broken when Texas Rangers reliever Frank Francisco threw a chair into the stands Monday night said yesterday she plams to seek compensation for her injuries once prosecutors and baseball officials complete their investigation. Jennifer Bueno , , with a large white bandage covering her nose, and her husband, Craig , appeared at a news conference ..."
874,Middlesbrough defender Franck Queudrue was suspended for three matches Tuesday after losing his appeal of a red card. The Frenchman was sent off for a two-footed tackle on Noe Pamarot in Sunday #;s - loss to Tottenham.
875,"Growing up in blue-collar Fort Wayne, Ind., Linda Dillman once contemplated a career as a beautician. But she chose a different path."
876,"PHILADELPHIA - The difference between the two halves of the NBA used to be as distinct as red states and blue states. Teams residing on the left side of the country preferred an up-tempo game, while everyone else plodded through half-court sets."
877,"They gathered under the pink walls of the Royal Oak Inn, then marched here to this gentle vale to claim their slice of new freedom."
878,Namibia  and South Africa are told at a Bangkok summit they can each kill five endangered black rhinos per year.
879,"Colin Montgomerie walked off the th green in a tie for the lead with Tiger Woods at the Target World Challenge, and someone told him the tournament was in his hands."
880,"In what will be one of Canada #;s largest white-collar crime investigations, the RCMP will assign as many as two dozen officers and forensic accountants to the criminal investigation of Nortel Networks Corp., a source familiar ..."
881,AP - The federal government will begin poisoning prairie dogs in southwestern South Dakota next week after reaching a deal with conservationists designed to protect the endangered black-footed ferret.
882,"Wide receiver Troy Brown , who injured his right shoulder Oct.  against Buffalo, practiced yesterday in a red (no contact) jersey, and is still listed as questionable for Sunday's game in Pittsburgh."
883,Tokyo stocks sank on Monday as the dollar #;s fall against the Japanese yen and euro and the benchmark stock index #;s three-day rally prompted investors to lock in profits on blue chip exporters.
884,Reuters - The record price of oil has ruled Wall\Street for months now and next week investors will get a close\look at just who has profited the most from black gold's big\run.
885,"Just in time for Halloween season, the moon next week will treat us to its most famous trick: changing from bright white to pumpkin orange as it passes through Earth's shadow."
886,"Thirty-five years after computer scientists at UCLA linked two bulky computers using a -foot gray cable, testing a new way for exchanging data over networks, what would ultimately become the Internet remains a work in progress."
887, NEW YORK (Reuters) - U.S. Treasury debt prices were stuck  in neutral on Tuesday as momentum from a red-hot two-day rally  waned ahead of a pair of debt auctions this week.
888,"The tech-driven Nasdaq Composite Index got a  percent boost on Thursday on gains in the semiconductor sector, but the blue-chip Dow ended down slightly after Caterpillar Inc."
889,Newcastle United midfielder Nicky Butt has been handed a three-match European suspension by UEFA for his straight red card dismissal against Israel #;s Bnei Sakhnin last week.
890,"WHITEHORSE, Yukon Territory - An exuberant dog left in a truck while the owner watched Canada win the World Cup of Hockey managed to throw the vehicle into gear and coast down a city hill.    A man out for a walk called police after seeing the vehicle coast by with a black Labrador retriever behind the wheel..."
891,BAGHDAD (Aljazeera) -- Iraqi security forces stormed into Aljazeera #;s Baghdad office on Saturday and sealed it with red wax. Iraqi officials said the channel had not respected the closure order nor answered 
892,"washingtonpost.com - One of the great things about digital photography is that you don't have to live with your mistakes. If you turned somebody's eyes red with your camera's flash, you can fix that goof with the right program. Better yet, that same software can organize your shots, share them online and even weave them together in slide shows."
893,"AP - Thrilling visitors and scientists alike, the only great white shark currently on display anywhere in the world marked its th day in captivity Friday, setting a record for longevity in an aquarium tank."
